container_id,arrival_time,flow_type,teu_size,crane_start,crane_end,yard_entry_time,pickup_request_time,scanner_queue_len_at_pickup,loader_queue_len_at_pickup,yard_exit_time,yard_to_scan_queue_enter,yard_to_scan_start,occupancy_at_yard_to_scan,yard_to_scan_end,scan_queue_enter,scan_start,scan_end,ready_time,gate_in_queue_enter,gate_in_start,gate_in_end,pickup_time,yard_to_truck_queue_enter,yard_to_truck_start,yard_to_truck_end,occupancy_at_yard_to_truck,loading_queue_enter,loading_start,loading_end,gate_queue_enter,gate_start,gate_out_exit_time,exit_time,total_time,yard_dwell,dwell_terminal,scan_wait,yard_to_scan_wait,yard_to_truck_wait,ready_to_pickup_wait,loading_wait,gate_wait,pre_pickup_wait,yard_equipment_wait,dwell_terminal_days,pre_pickup_wait_hours
S4,33.15605934555741,IMPORT,1,33.15605934555741,35.15605934555741,35.15605934555741,86.39170830023191,0.0,0.0,86.39170830023191,86.39170830023191,86.39170830023191,0.084,90.37205084301613,90.37205084301613,90.37205084301613,95.37205084301613,95.37205084301613,269.5307177650072,269.5307177650072,270.65486889580177,270.65486889580177,270.65486889580177,270.65486889580177,274.4007892688717,0.192,274.4007892688717,274.4007892688717,282.6018022625126,282.6018022625126,282.6018022625126,283.93055004421177,283.93055004421177,250.77449069865435,51.2356489546745,248.77449069865435,0.0,0.0,0.0,175.28281805278564,0.0,0.0,51.2356489546745,0.0,0.17276006298517663,0.8539274825779084
S8,58.65712703192655,IMPORT,1,58.65712703192655,60.65712703192655,60.65712703192655,87.69807764092008,0.0,0.0,87.69807764092008,87.69807764092008,87.69807764092008,0.084,90.80044922824766,90.80044922824766,95.37205084301613,100.37205084301613,100.37205084301613,269.5307177650072,269.5307177650072,270.65486889580177,270.65486889580177,270.65486889580177,270.65486889580177,274.4007892688717,0.192,274.4007892688717,274.4007892688717,282.6018022625126,282.6018022625126,282.6018022625126,283.93055004421177,283.93055004421177,225.2734230122852,27.040950608993526,223.2734230122852,4.571601614768468,0.0,0.0,170.28281805278564,0.0,0.0,27.040950608993526,0.0,0.15505098820297583,0.4506825101498921
S48,263.0577078423728,TRANSSHIP,1,263.0577078423728,265.0577078423728,265.0577078423728,273.8804738663758,3.0,0.0,273.8804738663758,,,,,,,,,,,,,273.8804738663758,273.8804738663758,276.5535126633642,0.2,276.5535126633642,276.5535126633642,286.7033185279163,,,,286.7033185279163,23.645610685543488,8.822766024002988,21.645610685543488,,,0.0,,0.0,,8.822766024002988,0.0,0.015031674087182978,0.14704610040004978
S47,261.9875702565973,TRANSSHIP,2,261.9875702565973,263.9875702565973,263.9875702565973,283.9862703591407,1.0,0.0,283.9862703591407,,,,,,,,,,,,,283.9862703591407,283.9862703591407,287.78368244146606,0.2,287.78368244146606,287.78368244146606,300.1605433517875,,,,300.1605433517875,38.17297309519023,19.99870010254341,36.17297309519023,,,0.0,,0.0,,19.99870010254341,0.0,0.025120120204993216,0.3333116683757235
E18,264.04516667293075,EXPORT,2,,,265.3634406608813,298.37255839238674,,,298.37255839238674,,,,,,,,,264.04516667293075,264.04516667293075,265.3634406608813,,298.37255839238674,298.37255839238674,302.18051246900046,0.224,302.18051246900046,302.18051246900046,309.40496898494104,,,,309.40496898494104,45.35980231201029,33.009117731505455,44.041528324059755,,,0.0,,0.0,,33.009117731505455,0.0,0.03058439466948594,0.5501519621917575
E14,213.04929668874144,EXPORT,1,,,213.78398784984347,306.8609139372512,,,306.8609139372512,,,,,,,,,213.04929668874144,213.04929668874144,213.78398784984347,,306.8609139372512,306.8609139372512,309.65131961329087,0.224,309.65131961329087,309.65131961329087,321.99147832992315,,,,321.99147832992315,108.94218164118172,93.07692608740774,108.20749048007968,,,0.0,,0.0,,93.07692608740774,0.0,0.07514409061116645,1.5512821014567957
E17,246.54287981978825,EXPORT,1,,,247.84278707674403,309.9299903234786,,,309.9299903234786,,,,,,,,,246.54287981978825,246.54287981978825,247.84278707674403,,309.9299903234786,309.9299903234786,313.71568037375107,0.22,313.71568037375107,313.71568037375107,323.7182321731943,,,,323.7182321731943,77.17535235340603,62.08720324673456,75.87544509645025,,,0.0,,0.0,,62.08720324673456,0.0,0.05269128131697934,1.0347867207789094
S34,217.32136453399733,IMPORT,2,217.32136453399733,219.32136453399733,219.32136453399733,252.5697927774042,0.0,0.0,252.5697927774042,252.5697927774042,252.5697927774042,0.192,256.2313967679648,256.2313967679648,267.26411627975085,272.26411627975085,272.26411627975085,308.3477422211147,308.3477422211147,309.1196956899747,309.1196956899747,309.1196956899747,309.1196956899747,312.80957807088913,0.224,312.80957807088913,312.80957807088913,324.24397884397797,324.24397884397797,324.24397884397797,325.11549123318406,325.11549123318406,107.79412669918673,33.24842824340686,105.79412669918673,11.03271951178607,0.0,0.0,36.85557941022387,0.0,0.0,33.24842824340686,0.0,0.0734681435411019,0.5541404707234477
E12,195.44471004162085,EXPORT,2,,,196.32742941460867,310.4164762222951,,,310.4164762222951,,,,,,,,,195.44471004162085,195.44471004162085,196.32742941460867,,310.4164762222951,310.4164762222951,314.29578703625106,0.22,314.29578703625106,321.99147832992315,331.5458137679287,,,,331.5458137679287,136.10110372630783,114.08904680768643,135.21838435332,,,0.0,,7.695691293672098,,114.08904680768643,0.0,0.09390165580091667,1.9014841134614404
S54,291.9570049756036,TRANSSHIP,1,292.44967058382974,294.44967058382974,294.44967058382974,313.8672717221791,2.0,0.0,313.8672717221791,,,,,,,,,,,,,313.8672717221791,313.8672717221791,316.72153258377523,0.208,316.72153258377523,323.7182321731943,334.15971527386694,,,,334.15971527386694,42.202710298263355,19.41760113834937,39.71004469003719,,,0.0,,6.996699589419052,,19.41760113834937,0.0,0.02757641992363694,0.32362668563915614
