container_id,arrival_time,flow_type,teu_size,crane_start,crane_end,yard_entry_time,pickup_request_time,scanner_queue_len_at_pickup,loader_queue_len_at_pickup,yard_exit_time,yard_to_scan_queue_enter,yard_to_scan_start,occupancy_at_yard_to_scan,yard_to_scan_end,scan_queue_enter,scan_start,scan_end,ready_time,gate_in_queue_enter,gate_in_start,gate_in_end,pickup_time,yard_to_truck_queue_enter,yard_to_truck_start,yard_to_truck_end,occupancy_at_yard_to_truck,loading_queue_enter,loading_start,loading_end,gate_queue_enter,gate_start,gate_out_exit_time,exit_time,total_time,yard_dwell,dwell_terminal,scan_wait,yard_to_scan_wait,yard_to_truck_wait,ready_to_pickup_wait,loading_wait,gate_wait,pre_pickup_wait,yard_equipment_wait,dwell_terminal_days,pre_pickup_wait_hours
S29,129.03384293399495,IMPORT,2,129.05838691212756,131.05838691212756,131.05838691212756,198.04586271917043,0.0,0.0,198.04586271917043,198.04586271917043,198.04586271917043,0.196,201.01567308283447,201.01567308283447,201.01567308283447,206.01567308283447,206.01567308283447,318.012099684518,318.37109330042085,319.7077358668088,319.7077358668088,319.7077358668088,319.7077358668088,322.55349676129185,0.24,322.55349676129185,322.55349676129185,335.31626592339,335.31626592339,335.31626592339,336.53939138897056,336.53939138897056,207.5055484549756,66.98747580704287,205.481004476843,0.0,0.0,0.0,113.69206278397431,0.0,0.0,66.98747580704287,0.0,0.14269514199780764,1.1164579301173811
E20,232.0684758879447,EXPORT,1,,,233.3427081301571,329.54865685767044,,,329.54865685767044,,,,,,,,,232.0684758879447,232.0684758879447,233.3427081301571,,329.54865685767044,329.54865685767044,333.14673023968965,0.24,333.14673023968965,333.14673023968965,343.0572090776989,,,,343.0572090776989,110.98873318975419,96.20594872751334,109.71450094754178,,,0.0,,0.0,,96.20594872751334,0.0,0.07619062565801513,1.603432478791889
S63,290.2087595322135,TRANSSHIP,1,290.2087595322135,292.2087595322135,292.2087595322135,331.0794889881404,0.0,0.0,331.0794889881404,,,,,,,,,,,,,331.0794889881404,331.0794889881404,334.0277577024131,0.24,334.0277577024131,335.31626592339,348.1758830609958,,,,348.1758830609958,57.96712352878228,38.87072945592689,55.96712352878228,,,0.0,,1.2885082209768939,,38.87072945592689,0.0,0.038866058006098804,0.6478454909321149
S67,316.7301840939366,TRANSSHIP,1,316.7301840939366,318.7301840939366,318.7301840939366,335.83874004964247,0.0,0.0,335.83874004964247,,,,,,,,,,,,,335.83874004964247,335.83874004964247,339.1705218942503,0.236,339.1705218942503,343.0572090776989,355.33928700000536,,,,355.33928700000536,38.609102906068756,17.108555955705867,36.609102906068756,,,0.0,,3.8866871834485437,,17.108555955705867,0.0,0.025422988129214414,0.28514259926176444
S66,312.7122978942699,TRANSSHIP,1,312.7122978942699,314.7122978942699,314.7122978942699,343.0374670977633,1.0,1.0,343.0374670977633,,,,,,,,,,,,,343.0374670977633,343.0374670977633,346.7456714029257,0.24,346.7456714029257,348.1758830609958,359.9524750683669,,,,359.9524750683669,47.24017717409697,28.325169203493374,45.24017717409697,,,0.0,,1.43021165807005,,28.325169203493374,0.0,0.031416789704234005,0.47208615339155624
E25,317.15127286658486,EXPORT,1,,,318.37109330042085,352.7422510129213,,,352.7422510129213,,,,,,,,,317.15127286658486,317.15127286658486,318.37109330042085,,352.7422510129213,352.7422510129213,356.35349536896047,0.244,356.35349536896047,356.35349536896047,367.5307036589476,,,,367.5307036589476,50.37943079236271,34.37115771250046,49.15961035852672,,,0.0,,0.0,,34.37115771250046,0.0,0.03413861830453244,0.5728526285416744
S57,270.0465530192002,TRANSSHIP,1,270.0465530192002,272.0465530192002,272.0465530192002,355.16705689786335,0.0,0.0,355.16705689786335,,,,,,,,,,,,,355.16705689786335,355.16705689786335,358.28197459699487,0.248,358.28197459699487,359.9524750683669,370.0459243468714,,,,370.0459243468714,99.99937132767121,83.12050387866316,97.99937132767121,,,0.0,,1.6705004713720086,,83.12050387866316,0.0,0.06805511897754946,1.3853417313110525
S33,175.9401901665851,IMPORT,2,175.9401901665851,177.9401901665851,177.9401901665851,211.35918719252635,0.0,2.0,211.35918719252635,211.35918719252635,211.35918719252635,0.216,214.95280640922516,214.95280640922516,214.95280640922516,219.95280640922516,219.95280640922516,355.27023197889457,355.27023197889457,356.16313157256985,356.16313157256985,356.16313157256985,356.16313157256985,358.5962972850256,0.248,358.5962972850256,367.5307036589476,380.23418766567545,380.23418766567545,380.23418766567545,381.33159852584,381.33159852584,205.39140835925488,33.41899702594125,203.39140835925488,0.0,0.0,0.0,136.2103251633447,8.934406373921945,0.0,33.41899702594125,0.0,0.1412440335828159,0.5569832837656875
S13,89.91338888531261,IMPORT,2,89.91338888531261,91.91338888531261,91.91338888531261,220.73973768672857,0.0,2.0,220.73973768672857,220.73973768672857,220.73973768672857,0.208,224.2949782204413,224.2949782204413,231.3382873652836,236.3382873652836,236.3382873652836,357.4955598118635,357.4955598118635,358.08238970452925,358.08238970452925,358.08238970452925,358.08238970452925,360.5888067135847,0.244,360.5888067135847,370.0459243468714,381.9718268310556,381.9718268310556,381.9718268310556,383.15726974949456,383.15726974949456,293.24388086418196,128.82634880141597,291.24388086418196,7.043309144842311,0.0,0.0,121.74410233924564,9.457117633286714,0.0,128.82634880141597,0.0,0.2022526950445708,2.1471058133569327
E23,303.39071438451225,EXPORT,1,,,304.3946672304302,361.63984005466335,,,361.63984005466335,,,,,,,,,303.39071438451225,303.39071438451225,304.3946672304302,,361.63984005466335,361.63984005466335,364.8982820481504,0.228,364.8982820481504,380.23418766567545,389.49587292924923,,,,389.49587292924923,86.10515854473698,57.24517282423318,85.10120569881906,,,0.0,,15.335905617525043,,57.24517282423318,0.0,0.05909805951306879,0.9540862137372197
E22,295.5574197956149,EXPORT,1,,,296.83588057305326,363.3757813032122,,,363.3757813032122,,,,,,,,,295.5574197956149,295.5574197956149,296.83588057305326,,363.3757813032122,363.3757813032122,366.0161322422349,0.232,366.0161322422349,381.9718268310556,392.6872921103697,,,,392.6872921103697,97.12987231475478,66.53990073015893,95.85141153731644,,,0.0,,15.955694588820677,,66.53990073015893,0.0,0.06656348023424753,1.1089983455026489
E21,276.4126422640291,EXPORT,1,,,277.5919423606652,363.37719720025257,,,363.37719720025257,,,,,,,,,276.4126422640291,276.4126422640291,277.5919423606652,,363.37719720025257,363.37719720025257,366.39141529107604,0.232,366.39141529107604,389.49587292924923,402.1176681222078,,,,402.1176681222078,125.70502585817871,85.78525483958737,124.52572576154262,,,0.0,,23.104457638173187,,85.78525483958737,0.0,0.08647619844551571,1.4297542473264562
